title,area,contentid,addr,cat,x,y
프리즘웍스 건대커먼그라운드,1,2924555,서울특별시 광진구 아차산로 200 2층프리즘웍스,A04,127.0656360164,37.5414781682
프리티성형외과,1,3307589,서울특별시 서초구 강남대로 441 (서초동),A04,127.0252935910,37.5017876076
프리페어,39,3305854,제주특별자치도 제주시 신광로 62 (연동),A04,126.4898708078,33.4867090362
프리페어 칠성점,39,2907769,제주특별자치도 제주시 중앙로7길 19,A04,126.5266558572,33.5150009342
프린세스 롯데 대치점,1,2915533,서울특별시 강남구 도곡로 401 1층,A04,127.0534550587,37.4967859168
프린세스 롯데 잠실점,1,2915537,서울특별시 송파구 올림픽로 240 1층,A04,127.0976311526,37.5123821225
프린스성형외과의원,1,3306971,서울특별시 강남구 도산대로 104 (논현동),A04,127.0203547463,37.5161302976
플라스틱아일랜드,1,3306878,서울특별시 영등포구 영중로 9 (영등포동4가),A04,126.9055901684,37.5172308925
플라스틱아일랜드,1,3307353,서울특별시 금천구 디지털로 185 (가산동),A04,126.8872262708,37.4782600918
플라스틱아일랜드 nc신구로,1,3306320,서울특별시 구로구 구로중앙로 152 (구로동),A04,126.8827871414,37.5012129024
플라스틱아일랜드 뉴코아 평촌,31,3307490,경기도 안양시 동안구 동안로 119 (호계동),A04,126.9516812325,37.3893465617
플라스틱아일랜드 롯데이천,31,2922970,경기도 이천시 호법면 프리미엄아울렛로 177-74(단천리) 플라스틱아일랜드,A04,127.4000447120,37.2422772151
플라스틱아일랜드 신세계파주,31,2931830,경기도 파주시 필승로 200 922플라스틱아일랜드,A04,126.6965243749,37.7694061453
플라잉타이거 롯데월드몰,1,2902942,서울특별시 송파구 올림픽로 300(롯데월드몰),A04,127.1040305171,37.5142459111
플랙 뉴코아 평촌,31,3307077,경기도 안양시 동안구 동안로 119 (호계동),A04,126.9516812325,37.3893465617
플랙 모다아울렛 인천점,2,3305434,인천광역시 서구 북항로32번안길 50 (원창동),A04,126.6477388876,37.5099716004
플랙진 현대김포,31,2924461,경기도 김포시 아라육로152번길 100 (3층),A04,126.7852461144,37.5972888829
플랫폼,1,3306599,서울특별시 영등포구 영중로 9 (영등포동4가),A04,126.9055901684,37.5172308925
플랫폼플레이스 롯데동부산,6,3307007,"부산광역시 기장군 기장읍 기장해안로 147, 1층 (롯데몰 동부산점)",A04,129.2128079785,35.1922521684
플랫폼플레이스 코엑스,1,2902561,"서울특별시 강남구 영동대로 513 지하1층,F106호",A04,127.0592179950,37.5119175967
플랫폼플레이스 현대김포,31,2931611,"경기도 김포시 고촌읍 아라육로152번길 100, 2층 (현대아울렛 김포)",A04,126.7852461144,37.5972888829
플러스 샵,2,2916298,인천광역시 연수구 국제대로123,A04,126.6579998144,37.3828032236
플러스샵,1,3306015,서울특별시 중구 장충단로13길 20 (을지로6가),A04,127.0076821872,37.5687878415
플레이키즈 롯데부여,34,2929056,충청남도 부여군 규암면 백제문로 387 롯데아울렛B1층플레이키즈,A04,126.9019791164,36.3072593060
플레이키즈 프로,31,2924688,경기도 안산시 단원구 고잔1길 12,A04,126.8345133215,37.3180555223
플레이키즈 프로,1,3307689,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",A04,126.8884169673,37.5089148857
플레이키즈 현대동대문,1,2918330,서울특별시 중구 장충단로13길 20(을지로6가),A04,127.0076821872,37.5687878415
플레이키즈프로,32,2924278,강원특별자치도 원주시 봉화로1,A04,127.9276635071,37.3457304990
플레이키즈프로 롯데기흥,31,2909836,"경기도 용인시 기흥구 신고매로 124, 1층 (고매동, 롯데프리미엄아울렛 기흥점)",A04,127.1209287945,37.2254213563
플레이키즈프로 신세계시흥,31,2914849,"경기도 시흥시 서해안로 699, 1909호 (정왕동)",A04,126.7383981191,37.3801938341
플리츠미 롯데팩토리 가산,1,3306778,서울특별시 금천구 벚꽃로 278 (가산동),A04,126.8846459143,37.4795432303
플리츠프리즈현대무역점,1,2918438,서울특별시 강남구 테헤란로 517 3층,A04,127.0597791462,37.5086679839
플리츠플리즈,1,3305397,서울특별시 영등포구 영중로 9 (영등포동4가),A04,126.9055901684,37.5172308925
피그먼트,1,3306461,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",A04,126.8884169673,37.5089148857
피아제 갤러리아,1,2910936,서울특별시 강남구 압구정로 407,A04,127.0418357887,37.5279681978
피아제 롯데 에비뉴엘점,1,2910822,서울특별시 중구 남대문로 73,A04,126.9816707967,37.5642573461
피아제 신세계 강남점,1,2927044,서울특별시 서초구 신반포로 176,A04,127.0035815712,37.5056062193
피아제 현대 본점,1,2912206,서울특별시 강남구 압구정로 165 2층,A04,127.0274843337,37.5274180039
피아제 현대 코엑스점,1,2910939,서울특별시 강남구 테헤란로 517,A04,127.0597791462,37.5086679839
피어,31,3307499,경기도 고양시 일산서구 호수로 817 (대화동),A04,126.7514777471,37.6686077579
