title,area,contentid,addr,cat,x,y
라비치펜션,37,1638588,전북특별자치도 부안군 변산면 고사길 90,B02,126.5098088734,35.6540105150
라비치호텔,37,1161581,전북특별자치도 군산시 비응남로 36,B02,126.5266334756,35.9383172811
라연재,,3102030,경상북도 경주시 천원2길 35-11 (교동),B02,129.2164482496,35.8256532519
라온 on 37,36,3101934,경상남도 통영시 남포2길 37 (도남동),B02,128.4323190785,34.8261039132
라온스테이 인 페를라 호텔,36,2585795,경상남도 진주시 영천강로 164 (충무공동),B02,128.1395742698,35.1781564448
라온한옥꿀잠,37,2574250,전북특별자치도 전주시 완산구 한지길 99-6 (풍남동3가),B02,127.1543139612,35.8158364483
라온호텔,6,3074697,부산광역시 해운대구 송정광어골로 39 (송정동),B02,129.1973819428,35.1776951785
라우펜스테이,1,3532906,"서울특별시 금천구 독산로44길 29 (시흥동, 인경스마트빌딩) 203호",B02,126.9063500049,37.4613235109
라운지하우스 제주다,39,137826,제주특별자치도 서귀포시 안덕면 사계남로50번길 60,B02,126.2926827266,33.2232794901
라이브풍경펜션,37,2445661,전북특별자치도 무주군 부남면 굴암로 48,B02,127.5986475168,35.9931796262
라이즈오토그래프컬렉션,1,2905416,서울특별시 마포구 양화로 130 (서교동),B02,126.9212210297,37.5543879654
라이크호텔,,3044318,광주광역시 동구 무등로321번길 20-5 (계림동),B02,126.9191431883,35.1637924342
라이트하우스호텔,36,1746368,경상남도 거제시 장승포로 101,B02,128.7295783462,34.8632578822
라이프스타일 F호텔,1,509241,서울특별시 영등포구 경인로108길 8,B02,126.9112341004,37.5171809991
라이프위드도그,32,2911299,강원특별자치도 인제군 인제읍 자작나무숲길 1112,B02,128.2319275136,38.0017435255
라인69모텔,,3049881,경상남도 거제시 서문로 80-1 (고현동),B02,128.6247339793,34.8898474614
라임호텔,37,2399572,전북특별자치도 전주시 덕진구 아중4길 13-3,B02,127.1718952761,35.8331653376
라카이 샌드파인,32,1798704,강원특별자치도 강릉시 해안로 536,B02,128.9044337601,37.8070679831
라테라스 코브 스위트(라테라스 부티크 리조트 앤 스파),38,2621530,전라남도 여수시 돌산읍 진모1길 29-12,B02,127.7565088433,34.7087912587
라트리호텔,31,3091337,경기도 의정부시 청사로6번길 19-13 (신곡동),B02,127.0720072667,37.7498540505
라한셀렉트 경주,35,3337718,경상북도 경주시 보문로 338 (신평동),B02,129.2786198974,35.8496156116
라한호텔 전주,37,2945609,전북특별자치도 전주시 완산구 풍남동3가 26-5 라한호텔 전주,B02,127.1540833932,35.8170751920
라한호텔 포항,35,2010024,경상북도 포항시 북구 삼호로265번길 1,B02,129.3773689438,36.0645459792
락고재 서울 북촌 한옥호텔,1,2700971,서울특별시 종로구 계동길 49-23,B02,126.9860754996,37.5801833520
락고재 안동(하회),35,1871262,경상북도 안동시 하회강변길 51,B02,128.5172423083,36.5407422751
락고재 하회한옥호텔 기와본관,35,3579868,경상북도 안동시 풍천면 전서로 186-20,B02,128.5278716111,36.5514718044
락이당[한국관광 품질인증/Korea Quality],1,2950473,서울특별시 종로구 계동길 121 121북촌,B02,126.9867475868,37.5827858390
락있수다펜션,32,2913794,강원특별자치도 정선군 화암면 소금강로 2188 락있수다펜션,B02,128.8402581218,37.2898069861
락희원,35,2604344,경상북도 경주시 포석로1050번길 43 (황남동),B02,129.2120149707,35.8373712898
람사르 운곡습지 유스호스텔,37,2991679,전북특별자치도 고창군 운곡로 91 고창군 람사르 운곡습지 유스호스텔,B02,126.6331331627,35.4667533125
랜딩관 제주신화월드 호텔 앤 리조트,39,2561880,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,B02,126.3197479556,33.3072595277
러블리펫108 애견펜션,2,3469451,인천광역시 옹진군 영흥면 선재로 76-27,B02,126.5309181873,37.2365290775
럭셔리 G 모텔,2,3469452,인천광역시 미추홀구 토금북로18번길 11 (용현동),B02,126.6362692579,37.4543445307
럭셔리관광호텔(오산),31,139522,경기도 오산시 경기대로 231,B02,127.0732103455,37.1456547287
레드,1,2576479,서울특별시 중구 소공로6길 32 (남산동2가) 2층,B02,126.9847595700,37.5583997489
레몬그라스,31,2814153,경기도 양평군 명성길 230,B02,127.6311685121,37.6180045949
레몬테라스,37,1638654,전북특별자치도 부안군 변산면 고사길 86,B02,126.5100532905,35.6542438259
레몬트리,34,1271286,충청남도 태안군 고남면 구매길 56-9,B02,126.4281769713,36.4242488393
레스케이프 호텔(L’Escape Hotel),1,2586384,서울특별시 중구 퇴계로 67,B02,126.9795572285,37.5597189467
레스테 호텔,2,3469454,인천광역시 옹진군 영흥면 선재로186번길 64,B02,126.5266099391,37.2477832530
레스트호텔,31,2894945,경기도 김포시 태장로795번길 151,B02,126.6851123961,37.6399821341
레이크45호텔,38,3080070,전라남도 나주시 배멧3길 5-4 (빛가람동),B02,126.7857252551,35.0189259822
레이크베이호스텔,31,2918421,경기도 고양시 일산동구 정발산로 15 (장항동),B02,126.7705263475,37.6564872867
레이크힐스 호텔 속리산,33,143060,충청북도 보은군 속리산면 법주사로 305,B02,127.8257652280,36.5345469134
레인보우펜션,37,1635968,전북특별자치도 부안군 변산면 고사길 96-3,B02,126.5101310869,35.6532189438
레인보우호텔,1,1834542,서울특별시 용산구 한강대로71길 48,B02,126.9721584183,37.5414987089
레젤프펜션,31,3532570,경기도 가평군 북면 가화로 2389-16,B02,127.4750645309,37.9540959640
렉스관광호텔,1,3080539,서울특별시 강남구 강남대로 588 (논현동),B02,127.0205464440,37.5144221668
렉스호텔,1,142979,서울특별시 중구 퇴계로10길 23,B02,126.9809682400,37.5587135331
렉시모텔(구 에덴파크),38,725425,전라남도 여수시 봉산남5길 11 (봉산동),B02,127.7251359267,34.7347572534
렛스테이,,3438570,충청남도 공주시 제민천3길 66 (중동),B02,127.1234386488,36.4543768749
로그캠프펜션,31,943362,경기도 양평군 용문면 연수로 293,B02,127.5711300660,37.5034445514
로만티카 애견리조트,2,3111838,인천광역시 강화군 화도면 해안남로 1986,B02,126.4116745116,37.6044425634
로사나부티크호텔,1,3076237,서울특별시 송파구 삼학사로 98 (석촌동),B02,127.0975757814,37.5060550786
로시난테펜션,36,2576335,경상남도 통영시 사량면 대항길 64-46,B02,128.2117015526,34.8507555656
로얄모텔,32,2761671,강원특별자치도 평창군 평창읍 백오1길 44,B02,128.3944096783,37.3682560998
로얄스퀘어호텔,1,2634434,"서울특별시 강서구 공항대로 30 (공항동,로얄스퀘어호텔서울)",B02,126.8103254099,37.5607102509
로얄엠포리움호텔,2,3469415,인천광역시 중구 은하수로 35 (중산동) 로얄엠포리움호텔,B02,126.5782901754,37.4918752573
로얄호텔서울,1,142723,서울특별시 중구 명동길 61 (명동1가),B02,126.9857148773,37.5640963258
로오우,35,3082668,경상북도 영덕군 병곡면 흰돌로 116,B02,129.4119913846,36.6149008432
로즈밸리,32,398122,강원특별자치도 삼척시 원덕읍 임원안길 525-9,B02,129.3134589490,37.2421966458
로지호텔,2,1747890,인천광역시 미추홀구 주안중로 32,B02,126.6830120251,37.4612528866
로하스테이,32,2707068,강원특별자치도 춘천시 서면 덕두원길 12,B02,127.6704025159,37.8520086935
롤링힐스호텔,31,2522312,경기도 화성시 남양읍 시청로 290,B02,126.8387609237,37.1901676368
롯데리조트 부여,34,3465023,충청남도 부여군 규암면 백제문로 400,B02,126.9007876454,36.3039124464
롯데시티호텔 구로,1,2505908,서울특별시 구로구 디지털로 300,B02,126.8966252225,37.4850844673
롯데시티호텔 김포공항,1,1556008,서울특별시 강서구 하늘길 38 (방화동),B02,126.8029424505,37.5713561035
롯데시티호텔 대전,3,1933910,대전광역시 유성구 엑스포로123번길 33 (도룡동),B02,127.3930221681,36.3761850422
롯데시티호텔 마포,1,990208,서울특별시 마포구 마포대로 109,B02,126.9512685547,37.5450590314
롯데시티호텔 명동,1,2504510,서울특별시 중구 삼일대로 362,B02,126.9880590273,37.5669377042
롯데시티호텔 울산,7,2570790,울산광역시 남구 삼산로 204,B02,129.3296437331,35.5375767228
롯데시티호텔 제주,39,2046954,제주특별자치도 제주시 도령로 83,B02,126.4865515629,33.4906557686
롯데호텔 L7 강남,1,2548198,서울특별시 강남구 테헤란로 415,B02,127.0516660784,37.5057681749
롯데호텔 L7 명동,1,2504463,서울특별시 중구 퇴계로 137,B02,126.9848482845,37.5642712902
롯데호텔 L7홍대,1,2907142,서울특별시 마포구 양화로 141 롯데호텔 L7홍대,B02,126.9216848363,37.5558072531
롯데호텔 부산,6,142998,부산광역시 부산진구 가야대로 772 (부전동),B02,129.0559892441,35.1573337296
롯데호텔 울산,7,143064,울산광역시 남구 삼산로 282 롯데호텔,B02,129.3380846328,35.5386767581
롯데호텔 월드,1,142766,서울특별시 송파구 올림픽로 240 (잠실동),B02,127.0976311526,37.5123821225
롯데호텔 제주,39,143025,제주특별자치도 서귀포시 중문관광로72번길 35,B02,126.4105247144,33.2487146442
롯데호텔서울,1,142729,서울특별시 중구 을지로 30 롯데호텔,B02,126.9810458210,37.5654016461
롯데호텔앤리조트 김해,36,3497637,경상남도 김해시 장유로 505 (신문동),B02,128.8254447870,35.1811546012
롱비치펜션,39,733422,제주특별자치도 서귀포시 남태해안로 11-16 롱비치펜션,B02,126.7107786499,33.2753831304
루브호텔,31,2918735,경기도 김포시 대곶면 약암로 879,B02,126.5534690907,37.6324251296
루소호텔,32,3536362,강원특별자치도 강릉시 교동광장로100번길 12 (교동),B02,128.8764708864,37.7659694155
루시아펜션,2,3469455,인천광역시 옹진군 백령면 백령로 461-18 461-14 1동,B02,124.6976727988,37.9734037010
루이스호텔,7,2571095,울산광역시 동구 해수욕장2길 65 (일산동),B02,129.4292779703,35.4930363830
루이스호텔(3성급),32,3537703,강원특별자치도 강릉시 옥가로50번길 11-1 (옥천동),B02,128.9013049239,37.7606649575
루이하우스,31,3532731,경기도 하남시 산곡남로 208 (상산곡동),B02,127.2144601003,37.4883453550
룩소르 호텔,31,2893601,경기도 고양시 일산서구 강성로 253 (대화동),B02,126.7489333146,37.6764373570
류황가원림[한국관광 품질인증/Korea Quality],38,2950207,전라남도 순천시 조정래길 806-70,B02,127.3442620582,34.9116586284
르그랑블루 리조트,38,2697670,전라남도 여수시 돌산읍 무술목길 34,B02,127.7778297425,34.6875356737
르네블루바이워커힐,32,2902867,강원특별자치도 고성군 심층수길 96,B02,128.5270043485,38.3322523946
르메르디앙 서울 명동,1,3341540,서울특별시 중구 명동8나길 38 (충무로1가),B02,126.9827124411,37.5616882190
르본수원실크로드호텔,31,2445211,경기도 수원시 팔달구 경수대로466번길 28 (인계동),B02,127.0286304415,37.2671509869
르아브르,1,136577,서울특별시 강서구 까치산로 83,B02,126.8475613135,37.5460598395
르이데아호텔,6,2544728,부산광역시 동구 중앙대로180번길 16-10 (초량동),B02,129.0401307462,35.1121634949
리디자인호텔,31,1831623,경기도 용인시 기흥구 동백3로11번길 43,B02,127.1503192607,37.2722553522
리버사이드게스트하우스,1,2650639,서울특별시 광진구 뚝섬로 702-4 (자양동),B02,127.0873259497,37.5329878783
리버사이드호텔,32,3044557,강원특별자치도 춘천시 신북읍 신샘밭로 745,B02,127.7917113070,37.9323738286
리버사이드호텔(보령),34,3083662,충청남도 보령시 천변북길 87 (대천동),B02,126.5991413415,36.3484215810
리버스모텔,38,649024,전라남도 장흥군 장흥읍 장흥대로 3528,B02,126.9057952724,34.6786051704
리버웍펜션,32,2913433,강원특별자치도 춘천시 남산면 북한강변길 840,B02,127.6044119879,37.8287435074
리버틴호텔 경주[한국관광 품질인증/Korea Quality],35,2652445,경상북도 경주시 태종로685번길 23 (노서동),B02,129.2027406951,35.8405040944
리버파크(순천리버파크관광호스텔),38,2621797,전라남도 순천시 주암면 주암호길 27,B02,127.2353592131,35.0737274161
리버힐펜션,32,678745,강원특별자치도 홍천군 서면 도롱골길 177-12,B02,127.7159919866,37.6916837263
리베라모텔,32,3532563,강원특별자치도 강릉시 용지로 147 (옥천동),B02,128.9016770787,37.7617620598
리베로호텔,6,142978,부산광역시 해운대구 구남로29번길 21,B02,129.1612660580,35.1624489933
리브라이프 호텔,31,2848322,경기도 시흥시 중심상가1길 25 (정왕동),B02,126.7362021268,37.3430619935
리비에라,32,3534096,강원특별자치도 강릉시 연곡면 해안로 1461-1,B02,128.8443150172,37.8696845595
리센 오션파크 호텔,32,2910876,강원특별자치도 속초시 해오름로 167 (조양동),B02,128.6032824529,38.1889677916
리솜포레스트(제천),33,1161739,충청북도 제천시 백운면 금봉로 365,B02,128.0461582662,37.1588459307
리스테이 남원,,3101959,전북특별자치도 남원시 주천면 상주길 41-6,B02,127.4003896756,35.3768238321
리앙스펜션,35,2609912,경상북도 문경시 문경읍 주흘로 241-14,B02,128.1315182971,36.7372265214
리우오션 레지던스,36,3075639,경상남도 거제시 일운면 옥림리,B02,128.7193323283,34.8514534601
리인목포게스트하우스,38,2707232,전라남도 목포시 마인계터로38번길 6 (죽동),B02,126.3820053792,34.7906228047
리재,1,3103188,서울특별시 중구 퇴계로68길 14 (광희동2가),B02,127.0097710247,37.5638912266
리젠시모텔,,3044558,광주광역시 동구 양림로115번길 26 (학동) 리젠시모텔,B02,126.9186937888,35.1414088430
리젠트모텔,32,626875,강원특별자치도 춘천시 공지로461번길 14 (근화동),B02,127.7157477565,37.8733403893
리첼호텔,35,3089840,경상북도 안동시 관광단지로 346-69 (성곡동),B02,128.7816208125,36.5680802316
리츠모텔,38,725491,전라남도 여수시 거북선공원1길 8,B02,127.6650044016,34.7612893522
리츠모텔,2,1964059,인천광역시 서구 칠천왕로7번길 19,B02,126.6694203241,37.5070389910
리츠모텔,36,2577101,경상남도 창원시 성산구 용지로 64 덕산그린피아 4층(중앙동),B02,128.6760400592,35.2216917699
리치다이아몬드호텔,1,1990929,서울특별시 강북구 삼양로 500-18,B02,127.0156236669,37.6476399283
리치모텔,32,625996,강원특별자치도 정선군 고한읍 고한2길 52,B02,128.8515597322,37.2026755570
리치스테이호텔,31,2865958,경기도 평택시 고덕중앙2로 77-6 (고덕동),B02,127.0450712173,37.0458768688
리치호텔,2,1747999,인천광역시 연수구 능허대로 124,B02,126.6432834219,37.4213484880
리치호텔,39,3084957,제주특별자치도 제주시 애월읍 고내로13길 100,B02,126.3489500598,33.4720973090
리틀포레스트 키즈풀빌라,31,3076198,경기도 포천시 일동면 화대리,B02,127.3384928751,37.9812180618
리틀포레한강,1,3532633,서울특별시 성동구 왕십리로8길 19-5 (성수동1가) 202호,B02,127.0468348118,37.5463689287
리프레쉬 캠핑장,32,2801335,강원특별자치도 평창군 봉평면 흥정계곡4길 7-25,B02,128.3199107398,37.6502748719
리프레시,32,3532590,강원특별자치도 강릉시 연곡면 진고개로 1424-27,B02,128.6933821449,37.8463232206
린 뷰티크호텔,,3049909,"경상남도 거제시 사등면 장좌길 68 1, 2층",B02,128.5165513504,34.9042105755
린다픽,1,2804387,서울특별시 용산구 이태원로23길 26-5 (이태원동),B02,126.9922206404,37.5358052852
링스모텔,37,2569615,전북특별자치도 군산시 장미1길 23,B02,126.7150709094,35.9872482349
마골댁,35,2598702,경상북도 영덕군 창수면 인량1길 24,B02,129.3726521162,36.5577510335
마당예쁜집(전주한옥마을 마당예쁜집),37,2609850,전북특별자치도 전주시 완산구 향교길 79-8 (교동),B02,127.1538779813,35.8122840667
마뜰애,,3102028,경상북도 안동시 중들2길 5 (용상동),B02,128.7532902704,36.5585474513
마띠유호텔 여수,38,1960922,전라남도 여수시 오동도로 20,B02,127.7447783885,34.7451536512
마레보 비치호텔,39,139860,제주특별자치도 제주시 곽지1길 23 마레보비치호텔,B02,126.3041378290,33.4481853609
마로니에펜션,34,908774,충청남도 태안군 원북면 신두해변길 135,B02,126.1837826974,36.8365554986
마루오,38,2593515,전라남도 나주시 배멧3길 5-8 (빛가람동),B02,126.7857641309,35.0193064952
마루호텔,31,2849817,경기도 수원시 팔달구 고화로9번길 33 (매산로2가),B02,127.0062823989,37.2696725176
마리나 비치펜션,34,138111,충청남도 태안군 남면 몽대로 494-8,B02,126.2718234439,36.6738674438
마리나펜션,36,592453,경상남도 통영시 수륙길 5,B02,128.4399824043,34.8221378268
마리솔펜션,34,610179,충청남도 태안군 남면 몽산포길 85,B02,126.2875137170,36.6728567167
마리조아펜션,36,2576488,경상남도 통영시 용남면 기호바깥길 7-35,B02,128.4206272061,34.8726707189
마리호텔,1,3469416,서울특별시 강동구 양재대로111길 28 (길동),B02,127.1381489723,37.5375465985
마메별,32,2761293,강원특별자치도 평창군 봉평면 안흥동길 85 마메별,B02,128.3114050165,37.5889012577
마스터스관광호텔,5,143103,광주광역시 서구 상무연하로 46,B02,126.8505273214,35.1522870190
마실한옥,38,3102165,전라남도 목포시 영산로 36-7 (대의동2가),B02,126.3828442872,34.7867399223
마운틴모텔,32,3535436,강원특별자치도 강릉시 경강로2268번길 5 (포남동),B02,128.9104428427,37.7654034764
마운틴밸리 펜션,32,563186,강원특별자치도 철원군 동송읍 담터길 174-1,B02,127.2044806739,38.1522372966
마을호텔18번가,32,2711378,강원특별자치도 정선군 고한읍 고한2길 36,B02,128.8508764495,37.2030227262
마음의 고향,38,2667868,전라남도 무안군 현경면 현해로 335-31,B02,126.3913070306,35.0327873097
마음이머무는곳,32,1265425,강원특별자치도 화천군 사내면 포화로 653-76,B02,127.4869317944,38.0850420234
마이그린 펜션,32,556707,강원특별자치도 철원군 갈말읍 두루미로 245-36,B02,127.3067672863,38.1938870873
마이다스모텔,36,1632504,경상남도 거창군 가조면 온천길 44,B02,128.0233845558,35.6961181523
마이스테이,37,2570597,전북특별자치도 전주시 완산구 동문길 57-8 (풍남동1가),B02,127.1508364271,35.8183444356
마이앤트세라,32,3542629,강원특별자치도 강릉시 사천면 가둔지길 36,B02,128.8798298319,37.8261152978
마인펜션,32,3044559,강원특별자치도 횡성군 둔내면 용현로 420,B02,128.2569059965,37.5348536992
마전역 게스트하우스,2,2631334,"인천광역시 서구 완정로65번안길 10 (마전동,검단1차 대주피오레아파트) 110동 201호",B02,126.6656959356,37.5968229257
마치블루풀빌라,35,3102223,경상북도 포항시 북구 송라면 봉화길 202 마치블루풀빌라,B02,129.3838717333,36.2354045320
마티에 오시리아,6,3075356,부산광역시 기장군 기장읍 동부산관광7로 17,B02,129.2145134896,35.1884970648
만산고을펜션(구 만산수목원펜션),32,1263672,강원특별자치도 화천군 상서면 만산동로 898-16,B02,127.6133213602,38.1405795600
만수파크,32,3535335,강원특별자치도 강릉시 성덕포남로153번길 38 (포남동) 만수파크,B02,128.9082153176,37.7637175169
만죽재 고택,35,2804328,경상북도 영주시 무섬로234번길 11-10,B02,128.6214914114,36.7315335366
만회고택,35,2409490,경상북도 봉화군 봉화읍 바래미1길 51,B02,128.7152226538,36.8973024423
맑은물리조트,32,2913863,강원특별자치도 인제군 기린면 내린천로 4723,B02,128.2990664930,37.9810555466
맑은물소리 펜션,32,138252,강원특별자치도 인제군 기린면 대내로 97,B02,128.3152015836,37.9665269889
맘마논맘마,36,2611023,경상남도 통영시 용남면 용남해안로 230,B02,128.4508304533,34.8603976319
망경주,,3103190,경상남도 진주시 망진산길4번길 7-2 (망경동),B02,128.0825764175,35.1808634600
망상비치 펜션,32,3542654,강원특별자치도 강릉시 옥계면 도직길 7-12,B02,129.0685279676,37.6071137418
망상파크펜션,32,2913712,강원특별자치도 동해시 망상길 45-1,B02,129.0886072143,37.5911382002
망상펜션,32,2913859,강원특별자치도 동해시 망상길 45-1,B02,129.0886072143,37.5911382002
망와고택,35,2570109,경상북도 봉화군 물야면 오록2길 48,B02,128.7391068901,36.9827736538
망치몽돌펜션,36,138806,경상남도 거제시 일운면 망치1길 14-1,B02,128.6648742187,34.8120346572
매물도펜션,36,2576667,경상남도 통영시 한산면 매물도대항길 65-1,B02,128.5695981378,34.6398410485
매죽헌(매죽헌 한옥 민박),38,2572792,전라남도 순천시 월등면 외동길 52,B02,127.4042695340,35.0660422918
매죽헌2(매죽헌한옥민박),38,2603996,전라남도 순천시 월등면 외동길 56,B02,127.4016335779,35.0690641287
맥산댁,35,1871270,경상북도 고령군 쌍림면 개실2길 8 (쌍림면),B02,128.2287144477,35.6672890017
맨하탄모텔,37,1365755,전북특별자치도 순창군 순창읍 대동로 41,B02,127.1457707800,35.3667789074
맨하탄호텔,36,3049858,경상남도 남해군 남해읍 화전로 60-3,B02,127.8946990482,34.8367460007
맹그로브 동대문,1,3379704,서울특별시 중구 퇴계로 334 (광희동2가),B02,127.0087377770,37.5641772856
맹그로브 신설,1,3379735,서울특별시 동대문구 왕산로 22 (신설동),B02,127.0260886324,37.5762289745
머무르다목포,38,3532876,"전라남도 목포시 해안로163번길 46-2 (금화동, 금화아파트) 305호",B02,126.3771171455,34.7813404367
머큐어 앰배서더 서울 홍대,1,2917226,서울특별시 마포구 양화로 144 (동교동),B02,126.9224097820,37.5553962029
머큐어 앰배서더 울산,7,3464865,울산광역시 북구 강동산하2로 7 (산하동),B02,129.4410870540,35.6263660659
머큐어앰배서더 제주,39,2852581,제주특별자치도 서귀포시 안덕면 한창로 365,B02,126.3481791456,33.2926421455
멍펜션,31,3348137,경기도 가평군 조종면 현등사길 55-361,B02,127.3438653967,37.8592879266
메리도그하우스,31,3532734,경기도 양평군 청운면 가현길 440-1,B02,127.7298401806,37.5207260307
메리머드호텔,34,2814170,충청남도 보령시 해수욕장8길 52,B02,126.5127722598,36.3129519486
메리어트 이그제큐티브 아파트먼트 서울 여의도,1,1327006,서울특별시 영등포구 여의대로 8 (여의도동),B02,126.9186194232,37.5212667678
메리어트관 제주신화월드 호텔 앤 리조트,39,2561909,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,B02,126.3197479556,33.3072595277
메리엘호텔,31,3079732,경기도 용인시 기흥구 신정로 235 (신갈동),B02,127.0969819598,37.2890496733
메리제인호텔,33,2843606,충청북도 청주시 흥덕구 짐대로72번길 13,B02,127.4290814263,36.6303732227
메모리스테이 효자,1,3532720,서울특별시 종로구 자하문로 76-4 (효자동),B02,126.9710156891,37.5827355624
메이드호텔,37,2528124,전북특별자치도 남원시 소리길 110,B02,127.3886677452,35.4055731561
메이페어나르샤,32,2761428,강원특별자치도 평창군 봉평면 안흥동길 70-83 (무이리),B02,128.3049388872,37.5904620655
메이플레이스 호텔 서울 동대문,1,2552651,서울특별시 종로구 율곡로 179 (원남동),B02,126.9987605687,37.5761590471
메이플비치 골프&리조트,32,3090853,강원특별자치도 강릉시 강동면 염전길 255,B02,128.9758736492,37.7464569462
메이플펜션,32,2913782,강원특별자치도 정선군 남면 자뭇골길 206,B02,128.7613415215,37.2454966792
메이필드호텔,1,143066,서울특별시 강서구 방화대로21길 94,B02,126.8194860451,37.5478813500
메인모텔,,3533780,강원특별자치도 강릉시 옥계면 현내시장길 17,B02,129.0390026513,37.6132402349
메종 글래드 제주,39,142957,제주특별자치도 제주시 노연로 80,B02,126.4889153601,33.4856341402
메종드메르,32,2488920,강원특별자치도 양양군 현남면 동해대로 694,B02,128.7620472367,37.9659495739
메트로호텔,1,142747,서울특별시 중구 명동9가길 14,B02,126.9837622461,37.5651989407
멜로즈펜션,32,909862,강원특별자치도 홍천군 서면 개야마을길 166,B02,127.6383905335,37.6974232884
명동게스트하우스 꼬모,1,2706686,서울특별시 중구 퇴계로24길 12 (남산동3가),B02,126.9872287304,37.5604773294
명문가,37,2697379,전북특별자치도 전주시 완산구 오목대길 50-3 (교동),B02,127.1534696606,35.8132006219
명보,,3102116,경기도 고양시 일산동구 무궁화로75번길 6-13 (정발산동),B02,126.7722342555,37.6660528705
명성리조텔,2,138909,인천광역시 옹진군 영흥면 영흥로722번길 39,B02,126.4560073504,37.2728652226
명암산채건강마을,33,770346,충청북도 제천시 봉양읍 명암로 574,B02,128.1437624504,37.1907107448
명지각,37,3469399,전북특별자치도 남원시 고샘길 57 (금동),B02,127.3793408038,35.4050869382
명품무인호텔,38,2581865,전라남도 목포시 하당남부로51번길 14 1-3층(상동),B02,126.4294370528,34.8009057568
모꼬지,37,2699607,전북특별자치도 전주시 완산구 향교길 124-6 (교동),B02,127.1562277827,35.8118952624
모꼬지[한국관광 품질인증/Korea Quality],1,2465875,서울특별시 종로구 혜화로16길 13-6,B02,126.9997239545,37.5907990296
모나리자모텔,32,3540321,강원특별자치도 강릉시 옥천로 72-7 (교동),B02,128.8986107171,37.7608259975
모노홈 스튜디오,,3101931,서울특별시 마포구 신촌로6길 17-6 (동교동),B02,126.9302951429,37.5564851063
모닝듀 게스트 하우스(모닝듀),6,2572851,부산광역시 동구 초량중로21번길 5-2 (초량동),B02,129.0364337920,35.1141493149
모던힐펜션,32,2380348,강원특별자치도 횡성군 둔내면 두원1길 20-7,B02,128.2470441167,37.4972550827
모드하우스,1,3533136,서울특별시 용산구 회나무로39가길 18 (이태원동) 1층,B02,126.9938981342,37.5404519981
모래불 펜션(모래불 스테이),32,2570601,강원특별자치도 정선군 여량면 송천길 2-51,B02,128.7216240127,37.4837795750
모모제인,35,3533168,경상북도 경주시 동성로 129-7 (황오동),B02,129.2144923560,35.8435484168
모아모텔,32,620219,강원특별자치도 속초시 영금정로5길 1,B02,128.5989487641,38.2129315849
모악산유스호스텔,37,137498,전북특별자치도 김제시 금산면 모악로 460-20,B02,127.0415765757,35.7165152364
모지고택,35,2599272,경상북도 안동시 풍천면 하회남촌길 33,B02,128.5182644399,36.5407367391
모카펜션,37,1639130,전북특별자치도 부안군 변산면 격포반월길 27-21,B02,126.4744456836,35.6412335969
모텔 드라마,32,3537735,강원특별자치도 강릉시 옥천로 72-9 (교동),B02,128.8986940389,37.7609565399
모텔 마리나,2,1882243,인천광역시 옹진군 영흥면 선재로 311,B02,126.5166468290,37.2524575364
모텔 마이다스,38,725338,전라남도 여수시 봉산남7길 17-8,B02,127.7246638028,34.7325019414
모텔 산토리니,32,3540945,강원특별자치도 강릉시 창해로 473 (강문동),B02,128.9101194924,37.8027519269
모텔 엘도라도,36,1367683,경상남도 하동군 금남면 경충로 178-18,B02,127.8844495941,34.9581099895
모텔 투헤븐,38,725431,전라남도 여수시 시청동3길 35-16,B02,127.6657794417,34.7570342868
모텔 휴,32,3535334,강원특별자치도 강릉시 경강로2302번길 7 (포남동),B02,128.9135758472,37.7669339166
모텔나무,31,1770188,경기도 수원시 장안구 창훈로80번길 18 (연무동),B02,127.0279351773,37.2987056523
모텔라마다,34,137159,충청남도 천안시 동남구 목천읍 동평3길 71,B02,127.2425441872,36.7757615191
모텔몽,32,3535210,강원특별자치도 강릉시 교동광장로 116 (교동),B02,128.8774041850,37.7643418440
모텔신라,36,1498031,경상남도 통영시 동충4길 51,B02,128.4238249566,34.8419853191
모텔탑,38,1366164,전라남도 순천시 별량면 금치길 111,B02,127.3808632694,34.8462193839
모텔티,38,1209406,전라남도 여수시 교동남1길 6-12,B02,127.7330323280,34.7398707061
모텔포시즌,32,3532568,강원특별자치도 강릉시 옥천로62번길 9 (옥천동),B02,128.8990940143,37.7605899235
모텔힐,32,139223,강원특별자치도 강릉시 사천면 방동길 43-12,B02,128.8550962011,37.8180574154
모항 해나루 가족호텔,37,2362535,전북특별자치도 부안군 변산면 모항해변길 73,B02,126.5078997820,35.5806216078
목시 서울 명동,1,3341609,서울특별시 중구 명동8나길 38 (충무로1가),B02,126.9827124411,37.5616882190
목양산방,38,2574307,전라남도 순천시 대대1길 24 (대대동),B02,127.5074843911,34.8897166737
목임당,38,2604806,전라남도 보성군 문덕면 가내길 18-33,B02,127.2017485787,34.9518544531
목임당,38,2706498,전라남도 보성군 문덕면 가내길 18-33,B02,127.2038318053,34.9488048318
목재고택,35,2598297,경상북도 안동시 도산면 백운로 533-20,B02,128.8638611802,36.7429034924
목포 마리나베이호텔,38,2019424,전라남도 목포시 해안로249번길 1,B02,126.3884104628,34.7867261261
