title,area,contentid,addr,cat,x,y
가가와,6,2805408,부산광역시 부산진구  중앙번영로 (6),A05,129.0598281416,35.1448074253
가경목장,31,2901530,경기도 안산시 상록구 감골로 173 (사동),A05,126.8580034344,37.2971166997
가경식당,34,1797757,충청남도 부여군 부여읍 성왕로 286,A05,126.9189337881,36.2832456836
가고파부치기,32,2788416,강원특별자치도 평창군 평창읍 평창시장1길 14,A05,128.3949096743,37.3669090429
가고파생삼겹구이,36,2866408,경상남도 창원시 마산합포구 해양관광로 962,A05,128.5483682280,35.1052441863
가고파식당,35,1965380,경상북도 문경시 문경읍 새재로 920,A05,128.0771808236,36.7605895067
가고파식당,36,2572443,경상남도 통영시 한산면 한산일주로 856,A05,128.5064669527,34.7671312725
가나돈까스의집,1,2871024,서울특별시 강남구 언주로 608,A05,127.0377755568,37.5099674377
가나샤브샤브,3,1928589,대전광역시 유성구 신성로84번길 49,A05,127.3512700000,36.3890161659
가나안국수,31,2894914,경기도 고양시 덕양구 행주로15번길 16,A05,126.8278865647,37.6009169989
가나안장어마을,31,2831563,경기도 고양시 일산동구 애니골길 54 (풍동),A05,126.7921100429,37.6721941761
가남지,3,250577,대전광역시 유성구 대덕대로 588 2층,A05,127.3788898499,36.3853504089
가는곶 세화,39,2850913,제주특별자치도 제주시 구좌읍 세화14길 3,A05,126.8606961680,33.5205279098
가담,1,2869760,서울특별시 강남구 언주로167길 35 (신사동),A05,127.0302729961,37.5264209476
가덕도횟집,2,597467,인천광역시 중구 연안부두로 61,A05,126.5998642696,37.4534884332
가덕한우정육점,33,2903777,충청북도 청주시 상당구 단재로 940,A05,127.5291215233,36.5634910212
가데나 레스토랑,3,2866692,대전광역시 유성구 반석로 136-6 (반석동),A05,127.2997523680,36.3898123840
가드너스,31,2846052,경기도 파주시 탄현면 헤이리마을길 59-52,A05,126.6961266153,37.7897037711
가드니아 제빵소 본점,31,2901496,경기도 구리시 동구릉로460번길 114 (사노동),A05,127.1445094162,37.6379322725
가든갤러리,31,798518,경기도 남양주시 강변북로632번길 57-28 (수석동),A05,127.1741498181,37.5877969686
가든세계평화,35,2900308,경상북도 청송군 경동로 5185,A05,129.1218147595,36.5041023204
가든카페 명천마루,37,2877540,전북특별자치도 무주군 원통사로 373-7,A05,127.6806389816,35.8329326323
가든파티 계양점,2,2876098,인천광역시 계양구 경명대로 977,A05,126.7155150810,37.5441604907
가든포레스트,33,2860348,충청북도 청주시 청원구 도원세교로 222-6,A05,127.5479605858,36.6968871677
가락골마산아구찜,1,2757617,서울특별시 송파구 송이로19길 3 (가락동),A05,127.1217599348,37.4975120620
가람,33,2013680,충청북도 제천시 수산면 월악로 2970,A05,128.1772085952,36.9329354680
가람,31,2736710,경기도 광주시 남종면 산수로 1633-20,A05,127.2991160804,37.4959348976
가람,39,2906155,제주특별자치도 제주시 복지로북길 4 1층,A05,126.5206569716,33.4888787305
가람돌솥밥,39,2755053,제주특별자치도 서귀포시 중문관광로 332 (대포동),A05,126.4313090015,33.2496926417
가람복집,38,2507936,전라남도 여수시 화산로 20,A05,127.6408868078,34.7715294549
가람오리구이,31,2860249,경기도 용인시 처인구 원양로 250-14,A05,127.3067354039,37.1823185696
가람집옹심이,32,2868839,강원특별자치도 강릉시 공항길30번길 16,A05,128.9393320379,37.7611934162
가랑드,38,2640274,전라남도 곡성군 곡성읍 낙동원로 10,A05,127.3015424956,35.2827410854
가래울해장국,31,2768070,경기도 여주시 점동면 가래울길 29,A05,127.6756069815,37.2051837464
가루실가든,34,2823496,충청남도 예산군 가루실길 180,A05,126.6435540583,36.6615196977
가리비칼국수,2,2768130,인천광역시 남동구 오봉동로4번길 9 (도림동),A05,126.7298895439,37.4168005458
가리산막국수,32,608471,강원특별자치도 홍천군 두촌면 가리산길23번길 7,A05,128.0138244871,37.8381278478
가리왕산가든,32,2801756,강원특별자치도 평창군 대화면 가평로 5,A05,128.4403251905,37.4546831081
가림시골밥상,31,2832447,경기도 파주시 탄현면 새오리로 68,A05,126.6858608619,37.7906479225
가마골 소갈비찜,36,2893648,경상남도 양산시 삼성7길 17,A05,129.0416655122,35.3586914400
가마골백숙,31,2525533,경기도 양주시 장흥면 북한산로 1028,A05,126.9712897230,37.7135870113
가마골쉼터,33,2828299,충청북도 단양군 새밭로 547-8,A05,128.4302036157,36.9939165292
가마등,36,2893649,경상남도 양산시 원동로 1123,A05,128.9411049860,35.3534873866
가마솥 솔뚜껑,36,2844860,경상남도 창원시 마산합포구 해양관광로 1594,A05,128.5728805048,35.0855329500
가마솥 양푼이 밥상,35,2905359,경상북도 경주시 북군3길 12-1,A05,129.2645765871,35.8529760771
가마솥국밥,36,2577474,경상남도 거제시 동부면 산양리 366-1,A05,128.6074233659,34.8230379497
가마솥밥상 철산본점,31,2736051,경기도 광명시 안양천로 459 (철산동),A05,126.8695942571,37.4884752575
가마솥보리밥,36,2577481,"경상남도 거제시 거제중앙로5길 18 (고현동),1층",A05,128.6269535524,34.8777016369
가마솥보리밥집,31,2850291,경기도 이천시 마장면 서이천로 129-3,A05,127.3733830863,37.2475372344
가마솥생복집,6,2845011,부산광역시 기장군 차성로 327-2 가마솥생복집,A05,129.2134452993,35.2470210453
가마솥손두부,2,135696,인천광역시 미추홀구 소성로326번길 4 (문학동),A05,126.6833904290,37.4374806550
가마솥에누룽지,36,2906287,경상남도 밀양시 얼음골로 54,A05,128.9691795210,35.5827343433
가마솥찜,36,2905610,경상남도 거제시 중곡1로 34,A05,128.6255698826,34.8949163539
가마솥한우진곰탕,34,2834411,충청남도 금산군 금산로 2428 화목가든,A05,127.4725203603,36.1807282347
가마솥회관,31,2838121,경기도 과천시 과천대로 161 (갈현동),A05,126.9845580461,37.4161440406
가막골흑염소요리전문점,1,2849631,서울특별시 강서구 화곡로56길 37-11,A05,126.8518857611,37.5516842628
가매일식,5,728386,광주광역시 서구 상무대로 1104-26,A05,126.8838215936,35.1525153326
가문,1,1052741,서울특별시 강북구 노해로 13,A05,127.0226983297,37.6368246468
가방속커피향기,32,2782537,강원특별자치도 평창군 봉평면 기풍3길 29,A05,128.3775010263,37.6156049797
가배,31,2855482,경기도 양주시 장흥면 권율로 265-30,A05,126.9518630226,37.7380227058
가배당,5,2859186,광주광역시 서구 눌재로 434 1층,A05,126.8303772206,35.1164268401
가배서림,8,2869971,세종특별자치시 금남면 안금로 241,A05,127.2848028517,36.4213723942
가배원,35,3033063,경상북도 포항시 북구 덕동문화길 12-2,A05,129.1863494867,36.1652198276
가보,2,600680,인천광역시 부평구 평천로 394 (삼산동) 6층,A05,126.7340585846,37.5172806109
가보,34,2869301,충청남도 서산시 호수공원9로 47 1층,A05,126.4506713533,36.7710343015
가보자순대국,32,2891703,강원특별자치도 춘천시 율문2길 11,A05,127.7461684086,37.9264347789
가보정갈비,31,602895,경기도 수원시 팔달구 장다리로 282 (인계동),A05,127.0286663492,37.2743223786
가봉반과,35,2838704,경상북도 경주시 첨성로 61-7,A05,129.2088375779,35.8336438731
가비가배,31,2922967,경기도 포천시 산정호수로 849-130,A05,127.3204639940,38.0747984765
가비양,31,2870356,경기도 성남시 분당구 안골로 33 (서현동),A05,127.1351285492,37.3858391449
가빈,36,1953998,경상남도 사천시 각산로 140 (대방동),A05,128.0595988457,34.9315271620
가빈정,31,2917485,경기도 화성시 동학산2길 7 (석우동),A05,127.0746635561,37.2249844679
가산물갈비&백년불고기,1,2836567,서울특별시 금천구 가산디지털1로 128 에스티엑스브이타워 110호,A05,126.8837682791,37.4773045854
가선식당,33,686404,충청북도 영동군 양산면 금강로 760,A05,127.6011326297,36.1249479950
가시머리식당,32,2795029,강원특별자치도 평창군 대관령면 대관령마루길 369,A05,128.7438214416,37.6849678755
가시식당,39,1866904,제주특별자치도 서귀포시 표선면 가시로565번길 24,A05,126.7713633064,33.3530172003
가시아방국수,39,2791481,제주특별자치도 서귀포시 성산읍 섭지코지로 10,A05,126.9180930788,33.4386573313
가시어멍김밥,39,2837181,제주특별자치도 제주시 월랑로 36,A05,126.4763302701,33.4888641378
가야마루,36,2847797,경상남도 김해시 인제로51번길 6,A05,128.9044142549,35.2334474072
가야밀냉면해물칼국수,1,2873184,서울특별시 은평구 대서문길 36 (진관동),A05,126.9485378950,37.6555794652
가야밀면,31,2846903,경기도 광명시 일직로12번길 21 (일직동),A05,126.8826310761,37.4208694508
가야밀면돼지국밥 일산본점,31,2891928,경기도 고양시 일산서구 호수로856번길 8-9 (대화동),A05,126.7486418310,37.6708852204
가야성,4,2737976,대구광역시 달서구 월배로83길 7 (송현동),A05,128.5513315187,35.8314985310
가야정,31,2736701,경기도 안성시 양성면 양성로 688-4,A05,127.2203231010,37.1073534536
가야포차선지국,6,2778443,부산광역시 기장군 정관읍 정관8로 28,A05,129.1788934446,35.3223258488
가야할매 밀면,6,849929,부산광역시 연제구 월드컵대로145번길 32,A05,129.0798725132,35.1851949389
가양칼국수버섯매운탕,1,2850213,서울특별시 영등포구 국제금융로 78 (여의도동),A05,126.9313127207,37.5209253677
가연,33,2741103,충청북도 단양군 단양읍 삼봉로 87,A05,128.3533442569,36.9792195516
가연식당,2,2835371,인천광역시 동구 어촌로 7 (만석동),A05,126.6209393280,37.4821938008
가오리와 방패연,31,2739440,경기도 용인시 기흥구 하갈로 98 (하갈동),A05,127.0981133313,37.2562951524
가온길,31,2852072,경기도 의왕시 왕송못서길 149 (초평동),A05,126.9418761544,37.3048339630
가온전복,38,2904704,전라남도 진도군 의신면 초평길 70-1,A05,126.3357933885,34.4151836832
가온칼국수 송도본점,2,2900016,인천광역시 연수구 송도과학로28번길 8 (송도동),A05,126.6606773560,37.3825144152
가우도친구집,38,2823338,전라남도 강진군 가우도길 2-7,A05,126.7789321912,34.5325972175
가운데집,37,404116,전북특별자치도 전주시 덕진구 추천로 171,A05,127.1109168914,35.8514760845
가원,31,2844697,경기도 수원시 영통구 영통로 277-3 (신동),A05,127.0595030864,37.2512311585
가원식당,4,2846092,대구광역시 동구 팔공산로199길 6-3 (용수동),A05,128.6968281408,35.9906776367
가월돈까스,36,2838595,경상남도 창원시 의창구 주남로71번길 7-8,A05,128.6747462471,35.3050212761
가월리손두부,31,2875310,경기도 파주시 적성면 감악산로 1473,A05,126.9207117917,37.9772303573
가을빛묵은지,38,1985801,전라남도 장성군 북하면 백양로 1102-1,A05,126.8791262589,35.4249205487
가음당 본점,36,2910497,경상남도 양산시 월리길 7,A05,129.0310008728,35.3189095973
가정초밥 효자점,35,2839132,경상북도 포항시 남구 효자동길2번길 3 효자역전종합상가,A05,129.3304969099,36.0081292442
가조가마솥육개장순두부,36,2837554,경상남도 거창군 가조가야로 1129,A05,128.0184540475,35.7105164331
가조도 어부횟집,36,2910349,경상남도 거제시 가조로4길 6 우창 블루오션,A05,128.5256359795,34.9303105965
가조쿠,1,2901229,서울특별시 성동구 연무장길 31-2 (성수동2가),A05,127.0531343258,37.5432832891
가족마당,37,135563,전북특별자치도 무주군 설천면 만선1로 60,A05,127.7554693059,35.9047480294
가족천하 본점,1,2854328,서울특별시 영등포구 가마산로 330 (대림동),A05,126.8963415265,37.4989023017
가족회관,37,579046,전북특별자치도 전주시 완산구 전라감영5길 17,A05,127.1459591164,35.8170667179
가족회관,5,3424150,광주광역시 동구 동명로 50 (동명동),A05,126.9259623420,35.1513384003
가지산돌짜장,7,2821680,울산광역시 울주군 웃궁평길 6-4,A05,129.0871271508,35.5964738822
가지산언양불고기,7,2852552,울산광역시 울주군 언양읍 헌양길 96,A05,129.1215777814,35.5655835584
가창닭갈비,4,2841662,대구광역시 달성군 가창면 가창로119길 13,A05,128.6493913845,35.7655411302
가창숯불갈비,4,2851723,대구광역시 달성군 가창로175길 14,A05,128.6373668267,35.7877134014
가츠잇,31,2874859,경기도 고양시 일산동구 경의로 459-112 (정발산동),A05,126.7857412479,37.6698221165
가치커피,38,2923449,전라남도 여수시 장성3길 20 1층,A05,127.6556831987,34.7532678677
가파도별미식당,39,2805240,제주특별자치도 서귀포시 대정읍 영서중로 59,A05,126.2600494870,33.2215375052
가평냉면 부손 설악본점,31,2781442,경기도 가평군 설악면 유명로 1818-13,A05,127.4727422665,37.6781252532
가평달맞이빵,31,2774105,경기도 가평군 상면 수목원로 123,A05,127.3644412231,37.7664879947
가평양떼목장카페,31,2724858,경기도 가평군 설악면 유명로 1209,A05,127.4737542806,37.6438875816
가평장원추어탕,31,1214552,경기도 가평군 가평읍 광장로 5,A05,127.5111816652,37.8262059673
가평카페109,31,3083766,경기도 가평군 상면 축령로 109,A05,127.3600913802,37.7747202904
가포영도장어구이전문점,36,2844175,경상남도 창원시 마산합포구 가포해안길 47 가포영도장어구이,A05,128.5730615806,35.1691569073
가포옛날영도집,36,2756705,경상남도 창원시 마산합포구 가포해안길 37 (가포동),A05,128.5728060461,35.1692013421
가현산 잔치국수,2,2844590,인천광역시 서구 대곡로368번길 25 (대곡동),A05,126.6573818608,37.6305882921
가화한정식,33,132960,충청북도 청주시 청원구 내덕로 27,A05,127.4833508199,36.6570822415
가회동샤브칼국수 송도컨벤시아점,2,2853680,인천광역시 연수구 센트럴로 123 (송도동),A05,126.6466173186,37.3900244069
각시보쌈,1,2853860,서울특별시 마포구 성지길 25 보광빌딩,A05,126.9134774828,37.5475858397
간사이,3,2912774,대전광역시 유성구 온천서로 8-13 (봉명동),A05,127.3402552404,36.3550393035
간양길카페,34,2877406,충청남도 예산군 간양길 197-26,A05,126.8740593242,36.7252580417
간절곶 돌문어,7,2848971,울산광역시 울주군 신암해안2길 23,A05,129.3245161880,35.3471091228
간절곶 보광 보리밥 손칼국수,7,2848966,울산광역시 울주군 해맞이로 787,A05,129.3153142444,35.3459146391
간절곶관광회센터,7,2871364,울산광역시 울주군 서생면 간절곶해안길 246,A05,129.3576294856,35.3645633419
간절바당,7,2848963,울산광역시 울주군 신암해안길 11,A05,129.3224552675,35.3467035733
갈담부대찌개,31,2514616,경기도 용인시 처인구 모현읍 파담로 140-23,A05,127.2432761204,37.3211402549
갈릴리농원 본관,31,2735333,경기도 파주시 탄현면 방촌로 1196,A05,126.7457124396,37.8355604177
갈릴리회집,32,626353,강원특별자치도 속초시 장사항해안길 55,A05,128.5876049279,38.2264436798
갈마가든,33,2766514,충청북도 충주시 살미면 용천갈마길 45,A05,127.9838966173,36.8893174561
갈마짬뽕,3,2899643,대전광역시 서구 월평동로 5-11 (갈마동),A05,127.3683916032,36.3553592101
갈매골순두부,31,2850392,경기도 구리시 갈매길 18,A05,127.1071216167,37.6218501328
갈매기다방,32,2685459,강원특별자치도 강릉시 연곡면 영진길 63,A05,128.8430040037,37.8703733430
갈매기식당,38,2876625,전라남도 영광군 법성면 진굴비길 46,A05,126.4473967845,35.3601484085
갈매기횟집,32,2874188,"강원특별자치도 고성군 아야진해변길 80 동해활어, 처갓집양념통닭",A05,128.5560508090,38.2722044028
갈매기횟집,35,2905383,경상북도 경주시 대밑길 12-17,A05,129.4867352071,35.7461256748
갈밭식당,3,2580078,대전광역시 대덕구 대청호수로 1553 (갈전동),A05,127.4653476261,36.4277332081
갈비1987,31,2826592,경기도 포천시 화동로 2065-1,A05,127.3663804919,38.0322237360
갈비곳간,6,2607508,부산광역시 부산진구 서면문화로 32 (부전동),A05,129.0562808127,35.1599834385
갈비구락부,7,719757,울산광역시 울주군 삼남읍 남상평2길 34-12,A05,129.1176727061,35.5606062683
갈비도락,31,2837603,경기도 하남시 미사대로 584 (덕풍동),A05,127.2092586730,37.5549264219
갈비만 대구본점,4,2766502,대구광역시 달서구 조암로 58 (월성동),A05,128.5237091503,35.8243321674
갈비명가 소반,36,2370833,경상남도 창원시 의창구 의창대로70번길 1,A05,128.6081672485,35.2573309774
갈비명가이상 돈암본관,1,2836651,서울특별시 성북구 정릉로 364,A05,127.0236686891,37.6015259912
갈비명가할머니집,31,699542,경기도 포천시 이동면 화동로 2000,A05,127.3688776584,38.0263661321
갈비본질 프리미엄,31,2863282,경기도 김포시 양촌읍 김포한강4로 317,A05,126.6480432585,37.6508496562
갈비사랑,1,2860770,서울특별시 서초구 강남대로 204 (양재동),A05,127.0367458713,37.4825317160
갈비생각 광릉수목원본점,31,2853490,경기도 포천시 소흘읍 광릉수목원로 1189,A05,127.1161552032,37.7780626770
갈비스토리,37,2568281,전북특별자치도 군산시 하나운1길 15 (나운동),A05,126.6982062510,35.9679251522
갈비장터,31,2854711,경기도 포천시 소흘읍 솔모루로58번길 4-1,A05,127.1451122602,37.8269519529
갈재산장,34,2860438,충청남도 천안시 동남구 해수길 348 갈채산장식당,A05,127.0205894836,36.6625956027
갈촌126,32,3017600,강원특별자치도 원주시 갈촌길 126 (관설동),A05,127.9611393078,37.3099491433
갈치공장,39,2853435,제주특별자치도 제주시 해맞이해안로 1296,A05,126.8509745258,33.5319348245
갈치바다 애월,39,3545966,"제주특별자치도 제주시 애월읍 애월로 15-1 1, 2층 갈치바다 애월",A05,126.3110036236,33.4604452226
갈치왕,39,2783304,제주특별자치도 서귀포시 일주서로 1146 (상예동),A05,126.3907705168,33.2646820142
갈치조림 토박이식당,35,2838717,경상북도 경주시 북군길 21,A05,129.2636461324,35.8523094677
갈치조림기똥차게맛있는집,38,2931185,전라남도 여수시 돌산읍 향일암로 379-2,A05,127.7867976769,34.6066309874
갈풍집,31,2848359,경기도 수원시 영통구 대학1로8번길 83 (이의동),A05,127.0458807870,37.2981254847
갈현냉면집,31,2873395,경기도 고양시 덕양구 용두로 57 (용두동),A05,126.8879026871,37.6229377314
갈현동할머니떡볶이,1,2875276,서울특별시 은평구 통일로87길 8-1 (갈현동),A05,126.9187804084,37.6235354372
감꽃당,1,2622715,서울특별시 종로구 돈화문로11다길 38,A05,126.9900725369,37.5738480486
감나무,32,2877949,강원특별자치도 삼척시 대학로 74-7 (교동),A05,129.1634632686,37.4474951083
감나무집,31,133832,경기도 남양주시 조안면 다산로747번길 45,A05,127.3029706666,37.5175657918
감나무집,33,686369,충청북도 충주시 수안보면 미륵송계로 339-1,A05,128.0418067574,36.8388770944
감나무집,6,849941,부산광역시 금정구 공해2길 2 (금성동),A05,129.0557979895,35.2442128801
감나무집,39,1866954,제주특별자치도 제주시 오남로 12,A05,126.5195597249,33.4941753491
감나무집,4,2841682,대구광역시 달성군 우록3길 73,A05,128.6367549604,35.7166964170
감나무집 감자옹심이,32,1828984,강원특별자치도 속초시 중앙시장로 110-8 (중앙동),A05,128.5909303155,38.2043713141
감나무집 계룡점,34,2869265,충청남도 계룡시 평리길 20,A05,127.2460682043,36.2898145452
감나무집기사식당,1,2843816,서울특별시 마포구 연남로 25 (연남동),A05,126.9219151974,37.5619509880
감동식당,1,2833002,서울특별시 노원구 한글비석로47길 58 1층,A05,127.0665963946,37.6617086556
감따남,39,2854455,제주특별자치도 서귀포시 월산로 16 1층,A05,126.4946032358,33.2620894948
감로다원,32,2795303,강원특별자치도 평창군 진부면 오대산로 152 7동 1호,A05,128.6019054887,37.7167114649
감로헌,37,1595441,전북특별자치도 전주시 덕진구 권삼득로 247,A05,127.1328374779,35.8394056159
감미옥(감미옥본점),31,2781641,경기도 성남시 분당구 탄천로 181 (야탑동),A05,127.1228317928,37.4088834742
감성식탁,31,2781669,경기도 여주시 칠산길 39 (상동),A05,127.6446101509,37.2891095950
감악산생꼬기꾸이,31,134877,경기도 구리시 이문안로 6-1 (교문동),A05,127.1320757594,37.5917013096
감자골옹심이,32,2876420,강원특별자치도 춘천시 공지로317번길 20,A05,127.7294550294,37.8670136033
감자네,32,627582,강원특별자치도 인제군 인제읍 덕산로 84,A05,128.1860902759,38.0841608395
감자바우,32,2892186,강원특별자치도 속초시 청초호반로 242 (청학동) 감자바우식당,A05,128.5839783010,38.2001550031
감자바우식당,32,2670841,강원특별자치도 강릉시 금성로35번길 4,A05,128.8970944271,37.7530768644
감자밭,32,2807380,강원특별자치도 춘천시 신북읍 신샘밭로 674,A05,127.7845398192,37.9296462341
감자유원지,32,2941250,강원특별자치도 강릉시 경강로2115번길 7,A05,128.8974165174,37.7564042637
감자적1번지,32,3535171,강원특별자치도 강릉시 공항길29번길 7 (병산동) 2층,A05,128.9394291976,37.7629321065
감자적본부,32,2868869,강원특별자치도 강릉시 공항길30번길 5 (병산동),A05,128.9396208746,37.7620461009
감천 아지매 밥집,6,2484393,부산광역시 사하구 옥천로75번길 17,A05,129.0088589663,35.0938066405
감천골,32,3536478,강원특별자치도 강릉시 성덕포남로152번길 16 (포남동),A05,128.9130203491,37.7666922663
감치래비빔국수,31,2844797,경기도 용인시 수지구 고기로 104 (동천동),A05,127.0925140869,37.3463735088
감포이견대카페,35,2905411,경상북도 경주시 동해안로 1488,A05,129.4847381802,35.7454007193
감포이견대횟집,35,2905427,경상북도 경주시 동해안로 1493,A05,129.4848242654,35.7460395377
감포참가자미,6,2869158,부산광역시 동구 범일로102번길 16-20 (범일동),A05,129.0610587668,35.1383498379
갑기회관 본점,37,2891323,전북특별자치도 전주시 덕진구 상리로 50,A05,127.1043118952,35.8525897317
갑돌갈비,33,2835404,충청북도 영동군 계산로2길 5-23 갑돌갈비,A05,127.7802292626,36.1732734690
갑동숯골냉면,3,1923993,대전광역시 유성구 현충원로 173,A05,127.2906095269,36.3607960991
갑동숯불민물장어,3,2899380,대전광역시 유성구 갑동로 12 (갑동),A05,127.2893207348,36.3614904413
갑오삼계탕 본점,36,2847736,경상남도 김해시 삼문로 6,A05,128.8016104654,35.1917863058
갑오징어와코다리,33,2767298,충청북도 음성군 삼성면 금일로 1274,A05,127.4757713143,37.0419072775
갑을식당,36,2843633,경상남도 함양군 함양읍 함양로 1104-1,A05,127.7263877665,35.5174441941
갑을원한옥카페,38,845428,전라남도 담양군 창평면 돌담길 67,A05,127.0290759761,35.2406800581
갑짬뽕,31,2742192,경기도 용인시 처인구 포곡읍 성산로 447,A05,127.1941874129,37.2755779782
값진식육,1,2851590,서울특별시 영등포구 선유로 58-4 (문래동3가),A05,126.8896998979,37.5190803938
갓버터도나스,38,2923399,전라남도 여수시 통제영5길 10-1 (중앙동),A05,127.7359070479,34.7410067395
갓파스시,6,2774857,부산광역시 연제구 반송로 44 (연산동),A05,129.0853802745,35.1885918827
갓포아키 도산공원점,1,2869782,서울특별시 강남구 도산대로45길 8-3 쿠키빌딩,A05,127.0362419924,37.5230742215
갓포준 x 에스테반,1,2869794,서울특별시 강남구 논현로163길 10 (신사동),A05,127.0273372138,37.5242544800
강가네돌솥밥추어탕,1,2940414,서울특별시 금천구 남부순환로 1420 (독산동),A05,126.9085798208,37.4804130000
강가네한다리이향갈비 본점,31,2846694,경기도 구리시 아차산로 302 (교문동),A05,127.1293651728,37.5819579477
강가촌,32,135282,강원특별자치도 홍천군 서면 한치골길 1122-54,A05,127.6950463785,37.7014988643
강강술래 신림동,1,135136,서울특별시 관악구 남부순환로 1660,A05,126.9350272959,37.4845518811
강경숯불바베큐,31,2788258,경기도 양주시 광적면 삼일로 123-74,A05,126.9857656401,37.8294876595
강경해물칼국수,34,2744546,충청남도 논산시 강경읍 계백로147번길 7,A05,127.0154423627,36.1575200770
강계봉진막국수,31,133184,경기도 여주시 대신면 천서리길 26,A05,127.5489738547,37.4032390852
강나루,37,1014287,전북특별자치도 무주군 무주읍 내도로 123,A05,127.6446650253,36.0163167003
강나루민물장어,32,3532769,강원특별자치도 강릉시 교동광장로 88 (교동),A05,128.8742516760,37.7648500577
강나루풍천장어,37,2823376,전북특별자치도 고창군 연기길 17,A05,126.6007488501,35.5097839943
강나루횟집,37,2837920,전북특별자치도 임실군 종운로 802-5 강나루횟집,A05,127.1090375340,35.5980742930
강남목장,1,1756249,서울특별시 강남구 논현로86길 34,A05,127.0402783799,37.5003213806
강남식당,32,2683263,강원특별자치도 평창군 평창읍 노성로 126-27,A05,128.3972205463,37.3679561882
강남진해장,1,2871478,서울특별시 강남구 테헤란로5길 11 (역삼동),A05,127.0292766253,37.4995434958
강남집,38,2871686,전라남도 여수시 학동6길 1 1층,A05,127.6668652904,34.7636307887
강남흑염소전문점,32,3536096,강원특별자치도 강릉시 사천면 해안로 1121-133,A05,128.8567647081,37.8434350648
강대박,33,2767297,충청북도 옥천군 동이면 옥천로 2286,A05,127.6186826849,36.2697901167
강동반상,1,2839494,서울특별시 강동구 상일로6길 39 강동타워 지하 1층,A05,127.1753646796,37.5498569527
강동해물찜해천탕,1,2839510,서울특별시 강동구 양재대로 1416,A05,127.1385935255,37.5323083258
강릉 빵명장,32,3535270,강원특별자치도 강릉시 성덕로 107 (병산동),A05,128.9403651594,37.7650207722
강릉 중화짬뽕빵,32,3537206,강원특별자치도 강릉시 금성로13번길 17 (성남동),A05,128.9001719187,37.7533574475
강릉 초당찰떡,32,2930172,강원특별자치도 강릉시 초당순두부길77번길 20,A05,128.9149249652,37.7914644382
강릉 한우타운,32,3536570,강원특별자치도 강릉시 창해로 283 (강문동),A05,128.9228132064,37.7894287164
강릉79막회,32,3533722,강원특별자치도 강릉시 해안로 292 (강문동) 7호,A05,128.9202106032,37.7913701078
강릉가마솥설렁탕,32,3536390,강원특별자치도 강릉시 사천면 동해대로 3566,A05,128.8617043626,37.8043730170
강릉감자옹심,32,133817,강원특별자치도 강릉시 토성로 171,A05,128.8948695220,37.7564680954
강릉국시집,32,3532520,강원특별자치도 강릉시 강릉대로 244 (교동),A05,128.8969303445,37.7598149707
강릉궁짬뽕,32,2868904,강원특별자치도 강릉시 창해로 271,A05,128.9239547835,37.7890065655
강릉김군박군횟집,32,3544073,강원특별자치도 강릉시 난설헌로 203-18 (초당동),A05,128.9126695775,37.7925975964
강릉김밥,32,3535112,강원특별자치도 강릉시 용지로 121 (옥천동),A05,128.9040047003,37.7600345280
강릉꼬막비빔밥풍호맛뜨락,32,2775566,강원특별자치도 강릉시 임영로 10 (노암동),A05,128.8966392118,37.7433668677
강릉남매삼계탕,,3534702,강원특별자치도 강릉시 교동광장로 84 (교동),A05,128.8737906045,37.7649139300
강릉독도네꼬막본점,32,2775529,강원특별자치도 강릉시 옥천로 47 (옥천동),A05,128.9005689199,37.7593428738
강릉동치미막국수과천점,31,2895062,경기도 과천시 과천대로2길 54 (갈현동) 비상교육사옥 G층,A05,126.9843055482,37.4069950973
강릉뚝배기,32,2685282,강원특별자치도 강릉시 남부로 5,A05,128.8809990508,37.7402474791
강릉불고기 본점,32,2930038,강원특별자치도 강릉시 풍호길 270,A05,128.9598138987,37.7492007587
강릉불고기 초당점,32,2845593,강원특별자치도 강릉시 초당순두부길 2,A05,128.9088228368,37.7882619117
강릉빵다방,32,3443739,강원특별자치도 강릉시 남강초교1길 24 (포남동),A05,128.9181420362,37.7690615374
강릉사임당인절미,32,3536139,강원특별자치도 강릉시 창해로 349-2 (강문동),A05,128.9184939944,37.7944808252
강릉샌드,32,2891818,강원특별자치도 강릉시 금성로12번길 6 103호,A05,128.8987858794,37.7550711112
강릉샌드 본점,32,3019876,"강원특별자치도 강릉시 금성로23번길 17 (성남동) 1층, 2층",A05,128.8992609058,37.7528324905
강릉엄지네꼬막집,32,2670860,강원특별자치도 강릉시 경강로2255번길 21,A05,128.9070486753,37.7663533009
강릉유환식당,32,2868923,강원특별자치도 강릉시 강릉대로587번길 2,A05,128.9202913660,37.7844431324
강릉전복해물뚝배기,32,2774694,강원특별자치도 강릉시 창해로 361-2 (강문동) 1층,A05,128.9171802111,37.7948974180
강릉집,31,2891383,경기도 고양시 일산동구 중앙로1261번길 61 (장항동),A05,126.7702485676,37.6574649455
강릉짬뽕순두부,31,2751123,경기도 시흥시 오이도로 245-1 (정왕동),A05,126.6888842725,37.3408725238
강릉짬뽕순두부 강릉본점,32,2905170,강원특별자치도 강릉시 초당순두부길 116,A05,128.9174830310,37.7926615717
강릉짬뽕순두부 동화가든 본점,32,623223,강원특별자치도 강릉시 초당순두부길77번길 15,A05,128.9146972153,37.7912255723
